Marital_status,Application_mode,Application_order,Course,Daytime_evening_attendance,Previous_qualification,Previous_qualification_grade,Nacionality,Mothers_qualification,Fathers_qualification,Mothers_occupation,Fathers_occupation,Admission_grade,Displaced,Educational_special_needs,Debtor,Tuition_fees_up_to_date,Gender,Scholarship_holder,Age_at_enrollment,International,Curricular_units_1st_sem_credited,Curricular_units_1st_sem_enrolled,Curricular_units_1st_sem_evaluations,Curricular_units_1st_sem_approved,Curricular_units_1st_sem_grade,Curricular_units_1st_sem_without_evaluations,Curricular_units_2nd_sem_credited,Curricular_units_2nd_sem_enrolled,Curricular_units_2nd_sem_evaluations,Curricular_units_2nd_sem_approved,Curricular_units_2nd_sem_grade,Curricular_units_2nd_sem_without_evaluations,Unemployment_rate,Inflation_rate,GDP,Status,is_Dropout,Dropout_Prediction,Probability,RiskLevel,Course_title
1,1,1,9238,1,1,133.1000,1,1,1,4,10,110.0000,False,False,True,True,0,False,23,False,0,6,8,6,12.6250,0,0,6,6,6,14.1667,0,12.7000,3.7000,-1.7000,Graduate,False,False,0.0397,Low,Social Service
1,1,4,9500,1,1,138.0000,1,37,19,9,9,127.8000,True,False,False,True,0,False,19,False,0,7,7,6,14.9833,0,0,7,7,6,14.9833,0,7.6000,2.6000,0.3200,Graduate,False,False,0.0399,Low,Nursing
1,16,3,9773,1,1,138.0000,1,37,38,4,9,134.2000,True,False,False,True,0,True,20,False,0,6,6,6,15.0000,0,0,6,6,6,13.0000,0,11.1000,0.6000,2.0200,Graduate,False,False,0.1334,Low,Journalism and Communication
2,39,1,8014,0,1,150.0000,1,37,37,7,5,143.0000,False,False,False,True,0,False,40,False,5,9,9,9,15.8889,0,3,7,7,7,14.1429,0,12.7000,3.7000,-1.7000,Graduate,False,False,0.0601,Low,Social Service (evening attendance)
1,44,1,9085,1,39,120.0000,1,37,37,9,9,120.0000,True,False,True,True,0,False,32,False,0,6,14,4,11.5000,0,0,6,14,3,11.0000,0,16.2000,0.3000,-0.9200,Dropout,True,True,0.8441,Medium,Veterinary Nursing
1,1,4,9254,1,1,110.0000,1,37,37,9,7,113.2000,True,False,False,True,0,False,24,False,0,6,14,2,10.5000,0,0,6,11,1,10.0000,0,10.8000,1.4000,1.7400,Dropout,True,True,0.7965,Medium,Tourism
1,17,4,9500,1,1,146.0000,1,19,37,5,8,135.8000,True,False,False,True,0,False,18,False,0,7,7,6,13.9833,0,0,7,7,6,13.9833,0,7.6000,2.6000,0.3200,Graduate,False,False,0.0443,Low,Nursing
1,1,1,9238,1,1,148.0000,1,37,37,9,9,143.5000,False,False,False,True,0,False,18,False,0,6,6,6,13.0000,0,0,6,6,6,12.8333,0,10.8000,1.4000,1.7400,Graduate,False,False,0.0249,Low,Social Service
1,1,1,9238,1,1,145.0000,1,19,37,4,7,148.9000,True,False,False,True,0,True,18,False,0,6,6,6,13.6667,0,0,6,6,6,13.0000,0,10.8000,1.4000,1.7400,Graduate,False,False,0.0155,Low,Social Service
1,39,1,9003,1,1,133.1000,1,38,38,4,7,115.6000,True,False,False,False,0,False,27,False,0,6,8,0,0.0000,0,0,6,8,0,0.0000,0,15.5000,2.8000,-4.0600,Dropout,True,True,0.9829,High,Agronomy
1,1,1,9147,1,1,160.0000,1,38,37,9,5,159.3000,False,False,False,True,0,False,18,False,0,5,5,5,14.4000,0,0,5,5,5,15.4000,0,7.6000,2.6000,0.3200,Graduate,False,False,0.0184,Low,Management
1,39,1,9991,0,1,150.0000,1,19,37,9,8,138.5000,False,False,False,True,0,False,26,False,0,5,10,4,12.0000,0,0,5,9,4,11.2500,0,12.7000,3.7000,-1.7000,Enrolled,False,False,0.2754,Medium,Management (evening attendance)
1,1,1,9853,1,1,130.0000,1,19,12,9,4,133.2000,True,False,False,True,0,False,19,False,0,6,6,6,14.1667,0,0,6,7,6,13.6667,0,7.6000,2.6000,0.3200,Graduate,False,False,0.0293,Low,Basic Education
1,17,2,8014,0,1,120.0000,1,37,34,0,0,117.6000,True,False,False,True,0,False,19,False,0,6,8,5,12.2000,0,0,6,7,6,12.0000,0,7.6000,2.6000,0.3200,Graduate,False,False,0.0563,Low,Social Service (evening attendance)
1,18,2,9147,1,1,115.0000,1,1,37,5,5,108.7000,True,False,False,True,0,False,21,False,0,5,8,3,12.0000,1,0,5,9,3,12.6667,0,9.4000,-0.8000,-3.1200,Enrolled,False,False,0.2147,Medium,Management
1,1,4,9147,1,1,133.1000,1,1,19,4,6,106.0000,True,False,False,True,0,False,24,False,0,5,11,2,10.5000,0,0,5,14,1,11.0000,0,12.7000,3.7000,-1.7000,Enrolled,False,True,0.5743,Medium,Management
1,17,1,9853,1,1,120.0000,1,37,37,9,10,122.6000,False,False,False,True,0,False,20,False,0,6,8,3,12.3333,0,0,6,11,2,10.5000,0,12.7000,3.7000,-1.7000,Dropout,True,True,0.8291,Medium,Basic Education
1,1,4,9853,1,1,134.0000,1,19,1,5,9,127.4000,True,False,False,True,0,False,18,False,0,6,7,5,12.2000,0,0,6,7,5,12.2000,0,10.8000,1.4000,1.7400,Enrolled,False,False,0.1768,Low,Basic Education
1,39,1,9003,1,1,133.1000,1,19,19,9,9,100.0000,False,False,False,True,0,False,30,False,0,6,6,0,0.0000,0,0,6,6,0,0.0000,0,11.1000,0.6000,2.0200,Dropout,True,True,0.9474,High,Agronomy
1,1,1,9853,1,1,133.1000,1,19,37,9,9,95.0000,True,False,True,False,0,False,22,False,0,7,10,6,11.5000,0,0,7,8,6,13.1667,0,11.1000,0.6000,2.0200,Enrolled,False,False,0.4740,Medium,Basic Education
1,7,1,9147,1,3,130.0000,1,37,19,9,8,130.0000,False,False,False,True,0,False,21,False,4,9,9,9,10.8889,0,3,10,18,10,11.6154,0,10.8000,1.4000,1.7400,Graduate,False,False,0.0472,Low,Management
1,39,1,9556,1,1,120.0000,1,19,19,4,5,122.8000,False,False,False,True,0,False,26,False,0,7,12,6,12.1667,0,0,8,8,8,11.6750,0,13.9000,-0.3000,0.7900,Dropout,True,False,0.1313,Low,Oral Hygiene
1,17,1,9147,1,1,115.0000,1,19,19,7,7,115.0000,True,False,False,True,0,False,23,False,0,5,7,2,10.0000,1,0,5,9,1,12.0000,0,9.4000,-0.8000,-3.1200,Enrolled,False,True,0.5764,Medium,Management
1,17,1,9070,1,1,135.0000,1,19,37,5,9,145.9000,False,False,False,True,0,True,18,False,0,6,6,6,12.6667,0,0,6,6,6,12.1667,0,16.2000,0.3000,-0.9200,Graduate,False,False,0.0134,Low,Communication Design
1,1,1,9070,1,1,133.1000,1,1,37,5,9,143.0000,True,False,True,True,0,False,21,False,0,6,9,5,11.4000,0,0,6,8,5,12.2000,0,12.7000,3.7000,-1.7000,Dropout,True,False,0.1944,Low,Communication Design
1,43,1,171,1,1,145.0000,1,19,38,9,9,100.0000,False,False,False,True,0,True,18,False,0,0,0,0,0.0000,0,0,0,0,0,0.0000,0,13.9000,-0.3000,0.7900,Dropout,True,False,0.3886,Medium,Animation and Multimedia Design
1,17,3,9085,1,1,130.0000,1,19,37,5,5,121.3000,True,False,False,True,0,False,21,False,0,5,14,2,13.0000,2,0,5,8,4,12.0000,1,9.4000,-0.8000,-3.1200,Enrolled,False,False,0.0683,Low,Veterinary Nursing
1,17,3,9853,1,1,118.0000,1,38,38,7,7,121.2000,True,False,False,True,0,False,18,False,0,6,8,5,13.4000,0,0,6,7,5,12.0000,0,7.6000,2.6000,0.3200,Enrolled,False,False,0.1535,Low,Basic Education
1,17,3,9853,1,1,138.0000,1,37,37,5,9,125.1000,True,True,False,True,0,True,19,False,0,6,6,6,13.5000,0,0,6,8,5,12.8000,0,12.7000,3.7000,-1.7000,Dropout,True,False,0.2810,Medium,Basic Education
1,17,1,9254,1,1,122.0000,1,1,1,4,9,112.9000,True,False,False,True,0,False,22,False,0,6,14,4,12.2500,0,0,6,11,3,11.3333,0,7.6000,2.6000,0.3200,Enrolled,False,False,0.4609,Medium,Tourism
1,1,3,9238,1,1,126.0000,1,38,19,5,8,120.8000,True,False,False,True,0,False,19,False,0,6,7,6,12.2857,0,0,6,7,6,12.8333,0,12.4000,0.5000,1.7900,Graduate,False,False,0.0405,Low,Social Service
1,1,5,9085,1,1,121.0000,1,38,37,9,8,114.0000,True,False,False,False,0,False,19,False,0,5,12,0,0.0000,4,0,5,8,0,0.0000,1,9.4000,-0.8000,-3.1200,Dropout,True,True,0.9371,High,Veterinary Nursing
1,17,1,9238,1,1,152.0000,1,37,37,7,5,132.1000,True,False,False,True,0,False,19,False,0,6,10,2,10.5000,0,0,6,11,1,13.0000,0,9.4000,-0.8000,-3.1200,Dropout,True,True,0.6767,Medium,Social Service
2,44,1,9085,1,39,160.0000,1,37,37,192,192,160.0000,False,False,False,True,0,False,27,False,0,5,12,3,14.0000,2,0,5,8,5,12.0000,1,9.4000,-0.8000,-3.1200,Graduate,False,False,0.0037,Low,Veterinary Nursing
1,10,1,9085,1,1,134.0000,1,37,37,5,5,134.0000,True,False,False,True,0,False,22,False,2,5,7,5,14.2000,0,0,5,10,5,12.2000,0,12.7000,3.7000,-1.7000,Graduate,False,False,0.0499,Low,Veterinary Nursing
1,1,1,9773,1,1,128.0000,1,37,1,9,7,124.2000,True,False,False,True,0,False,18,False,0,6,8,5,13.0000,0,0,6,7,6,13.1429,0,15.5000,2.8000,-4.0600,Dropout,True,False,0.0933,Low,Journalism and Communication
1,17,4,9254,1,1,125.0000,1,38,38,5,5,115.6000,True,False,False,True,0,False,20,False,0,6,6,6,11.0000,0,0,6,8,4,12.7500,0,9.4000,-0.8000,-3.1200,Graduate,False,False,0.0447,Low,Tourism
2,43,1,9991,0,1,130.0000,1,37,37,9,9,128.2000,False,False,False,True,0,False,34,False,3,8,9,3,11.0000,0,2,7,7,2,10.0000,0,9.4000,-0.8000,-3.1200,Dropout,True,True,0.8567,Medium,Management (evening attendance)
1,17,2,9500,1,1,138.0000,1,1,38,5,8,132.8000,True,False,False,True,0,False,18,False,0,7,9,6,12.3857,0,0,8,9,8,13.7556,0,13.9000,-0.3000,0.7900,Graduate,False,False,0.0572,Low,Nursing
1,17,2,9773,1,1,121.0000,1,1,1,5,5,123.1000,True,False,False,True,1,False,20,False,0,6,12,4,14.7500,0,0,6,7,4,12.2500,0,9.4000,-0.8000,-3.1200,Graduate,False,False,0.1840,Low,Journalism and Communication
1,1,1,9130,1,1,134.0000,41,1,19,5,5,125.6000,True,False,False,True,0,False,20,True,0,5,6,5,16.1667,0,0,5,6,5,15.8333,0,12.7000,3.7000,-1.7000,Graduate,False,False,0.0600,Low,Equinculture:
1,39,1,9991,0,1,130.0000,1,1,38,4,9,115.0000,False,False,False,True,1,False,25,False,0,5,7,0,0.0000,0,0,5,8,0,0.0000,0,16.2000,0.3000,-0.9200,Dropout,True,True,0.9321,High,Management (evening attendance)
1,1,4,9119,1,1,126.0000,1,3,19,2,9,123.6000,True,False,False,True,1,False,18,False,0,5,6,5,12.4000,0,0,5,9,3,13.0000,0,8.9000,1.4000,3.5100,Dropout,True,False,0.1859,Low,Informatics Engineering
1,1,1,9130,1,1,148.0000,1,1,1,9,9,141.7000,False,False,False,False,1,False,18,False,0,6,8,5,11.6000,0,0,6,11,4,13.0000,0,8.9000,1.4000,3.5100,Dropout,True,False,0.3446,Medium,Equinculture:
1,17,1,9853,1,1,160.0000,1,19,38,5,7,139.0000,True,False,False,True,0,True,18,False,0,6,8,5,12.2000,0,0,6,13,0,0.0000,0,9.4000,-0.8000,-3.1200,Dropout,True,True,0.8333,Medium,Basic Education
1,17,1,9254,1,1,118.0000,1,1,19,5,4,118.0000,False,False,False,True,0,True,19,False,0,6,7,5,11.0000,0,0,6,7,5,12.8000,0,12.4000,0.5000,1.7900,Graduate,False,False,0.0432,Low,Tourism
1,17,2,9853,1,1,150.0000,1,38,19,5,5,142.0000,True,False,False,True,0,True,19,False,0,6,8,6,12.3333,0,0,6,7,5,12.4000,0,10.8000,1.4000,1.7400,Dropout,True,False,0.2115,Medium,Basic Education
1,44,1,9238,1,1,140.0000,1,1,1,5,5,143.4000,False,False,False,True,0,True,21,False,3,6,6,6,14.8333,0,2,6,7,6,12.5714,0,13.9000,-0.3000,0.7900,Graduate,False,False,0.0239,Low,Social Service
1,42,1,9070,1,1,100.0000,1,3,2,2,2,115.9000,False,False,False,True,0,False,29,False,9,10,15,9,11.5556,0,7,11,17,10,11.9000,0,9.4000,-0.8000,-3.1200,Enrolled,False,False,0.0960,Low,Communication Design
1,1,1,9070,1,1,110.0000,1,1,37,9,9,105.1000,True,False,False,True,0,True,20,False,0,6,6,6,12.0000,0,0,6,6,6,11.8333,0,12.4000,0.5000,1.7900,Graduate,False,False,0.0124,Low,Communication Design
1,51,1,8014,0,42,140.0000,1,19,37,134,193,138.0000,True,False,True,True,0,True,21,False,13,13,13,11,12.7273,0,9,11,11,10,12.6000,0,8.9000,1.4000,3.5100,Graduate,False,False,0.0171,Low,Social Service (evening attendance)
1,43,1,9991,0,1,133.1000,41,37,37,9,8,114.7000,False,False,False,True,0,False,34,True,2,2,2,2,10.5000,0,1,1,1,1,11.0000,0,10.8000,1.4000,1.7400,Dropout,True,True,0.9198,High,Management (evening attendance)
1,1,4,9773,1,1,140.0000,22,1,37,3,9,130.5000,True,False,False,True,0,False,20,True,0,6,6,6,12.3333,0,0,6,6,6,12.0000,0,12.7000,3.7000,-1.7000,Graduate,False,False,0.0907,Low,Journalism and Communication
1,39,1,9991,0,1,110.0000,1,37,37,9,9,134.3000,False,False,False,True,1,False,24,False,0,5,10,0,0.0000,0,0,5,7,1,12.0000,0,10.8000,1.4000,1.7400,Dropout,True,True,0.8302,Medium,Management (evening attendance)
1,1,1,9500,1,1,148.0000,1,1,1,4,3,137.5000,False,False,False,True,1,False,18,False,0,7,7,7,14.8429,0,0,8,9,8,14.3889,0,16.2000,0.3000,-0.9200,Graduate,False,False,0.0343,Low,Nursing
1,1,1,9500,1,1,137.0000,1,1,19,4,4,125.3000,False,False,False,True,1,False,19,False,0,7,7,7,12.2000,0,0,7,7,7,12.2000,0,7.6000,2.6000,0.3200,Enrolled,False,False,0.0233,Low,Nursing
1,1,1,9147,1,1,120.0000,1,1,19,7,7,111.3000,False,False,False,True,1,True,18,False,0,5,10,4,10.8000,0,0,5,10,4,11.7500,0,15.5000,2.8000,-4.0600,Enrolled,False,False,0.0759,Low,Management
1,39,9,9991,0,1,120.0000,1,38,38,9,5,144.8000,False,False,False,True,1,False,28,False,0,5,7,4,12.7500,0,0,5,7,5,14.3333,0,10.8000,1.4000,1.7400,Enrolled,False,False,0.0784,Low,Management (evening attendance)
1,39,1,9991,0,1,130.0000,1,1,1,9,7,152.1000,False,False,False,True,1,False,28,False,0,5,13,2,11.0000,0,0,5,12,1,12.0000,0,11.1000,0.6000,2.0200,Dropout,True,True,0.8327,Medium,Management (evening attendance)
1,17,1,9254,1,1,132.0000,1,38,38,0,5,126.1000,False,False,False,True,1,False,20,False,0,6,9,4,10.7500,0,0,6,12,0,0.0000,0,7.6000,2.6000,0.3200,Dropout,True,True,0.9182,High,Tourism
1,43,1,9500,1,1,130.0000,1,1,1,7,4,136.0000,True,False,False,True,1,False,22,False,0,8,9,8,12.5538,1,0,8,9,8,12.5538,1,9.4000,-0.8000,-3.1200,Graduate,False,False,0.0558,Low,Nursing
1,1,4,9500,1,1,128.0000,1,19,1,4,4,124.3000,True,False,False,True,1,False,19,False,0,8,8,7,12.6657,0,0,8,8,7,12.6657,0,10.8000,1.4000,1.7400,Graduate,False,False,0.0502,Low,Nursing
1,1,1,9670,1,1,132.0000,1,1,19,7,5,129.9000,True,False,False,True,1,False,20,False,0,6,10,6,12.7143,0,0,6,8,4,13.0000,0,12.4000,0.5000,1.7900,Enrolled,False,False,0.1285,Low,Advertising and Marketing Management
1,39,2,9556,1,1,133.1000,1,3,1,2,4,136.1000,False,False,False,True,1,False,26,False,0,7,7,2,11.7500,0,0,5,10,0,0.0000,0,12.4000,0.5000,1.7900,Dropout,True,True,0.9368,High,Oral Hygiene
1,1,2,9254,1,1,120.0000,1,37,37,9,9,115.1000,True,False,False,False,1,False,21,False,0,6,11,3,11.0000,0,0,6,14,0,0.0000,0,9.4000,-0.8000,-3.1200,Dropout,True,True,0.9729,High,Tourism
1,16,2,171,1,1,145.0000,1,3,3,2,2,143.6000,True,False,False,True,1,False,18,False,0,0,0,0,0.0000,0,0,0,0,0,0.0000,0,12.4000,0.5000,1.7900,Graduate,False,False,0.2416,Medium,Animation and Multimedia Design
1,17,1,9147,1,1,127.0000,1,37,38,9,7,115.8000,True,False,False,True,1,False,18,False,0,5,5,5,13.4000,0,0,5,6,5,12.2000,0,11.1000,0.6000,2.0200,Graduate,False,False,0.1118,Low,Management
1,1,2,171,1,1,135.0000,1,19,19,4,7,149.0000,True,False,False,True,1,False,22,False,14,17,21,17,12.5789,0,15,17,20,17,12.1176,0,11.1000,0.6000,2.0200,Graduate,False,False,0.0213,Low,Animation and Multimedia Design
2,39,1,9119,1,19,133.1000,1,37,37,9,9,100.0000,False,False,False,True,1,False,36,False,0,5,0,0,0.0000,0,0,5,0,0,0.0000,0,16.2000,0.3000,-0.9200,Dropout,True,True,0.9815,High,Informatics Engineering
1,1,1,9773,1,1,125.0000,1,38,38,9,9,133.4000,True,False,False,True,1,True,20,False,0,6,8,6,12.0000,0,0,6,8,6,11.5000,0,13.9000,-0.3000,0.7900,Graduate,False,False,0.1061,Low,Journalism and Communication
1,17,5,9670,1,1,127.0000,1,3,4,2,2,122.8000,False,False,False,True,1,False,20,False,0,6,6,3,12.3333,0,0,6,9,0,0.0000,0,10.8000,1.4000,1.7400,Dropout,True,True,0.9376,High,Advertising and Marketing Management
1,39,1,9991,0,1,133.1000,1,37,1,5,4,151.2000,False,False,False,True,1,False,25,False,0,5,11,4,11.5000,0,0,5,11,3,13.5000,0,12.4000,0.5000,1.7900,Dropout,True,True,0.5281,Medium,Management (evening attendance)
1,39,1,9003,1,1,150.0000,1,37,19,6,4,137.0000,False,False,False,True,1,False,35,False,1,6,7,5,12.8000,0,1,6,11,5,13.8333,0,15.5000,2.8000,-4.0600,Graduate,False,False,0.1888,Low,Agronomy
1,1,1,171,1,1,133.1000,1,1,37,7,7,118.0000,False,False,False,True,1,False,22,False,0,0,0,0,0.0000,0,0,0,0,0,0.0000,0,11.1000,0.6000,2.0200,Dropout,True,False,0.4878,Medium,Animation and Multimedia Design
1,43,1,9070,1,1,150.0000,1,3,39,3,7,126.4000,False,False,False,True,1,False,26,False,5,7,8,7,13.2857,0,3,8,11,7,12.1429,0,12.4000,0.5000,1.7900,Enrolled,False,False,0.1137,Low,Communication Design
1,44,1,9003,1,39,130.0000,1,38,38,9,5,130.0000,False,False,True,False,1,False,20,False,0,6,16,4,11.8000,0,0,6,15,2,12.0000,0,16.2000,0.3000,-0.9200,Dropout,True,True,0.9175,High,Agronomy
1,43,1,8014,0,12,133.1000,1,37,1,9,10,112.5000,False,False,False,True,1,False,50,False,6,13,13,6,11.3333,0,2,11,11,2,13.5000,0,16.2000,0.3000,-0.9200,Dropout,True,True,0.8793,Medium,Social Service (evening attendance)
1,1,1,9500,1,1,125.0000,1,19,38,9,8,118.3000,False,False,False,True,1,False,20,False,0,8,12,5,12.0020,1,0,8,12,5,12.0020,1,10.8000,1.4000,1.7400,Dropout,True,False,0.1879,Low,Nursing
1,1,1,9500,1,1,127.0000,1,3,1,2,8,121.4000,False,False,False,True,1,False,20,False,0,7,10,5,13.9767,0,0,8,9,8,13.2222,0,12.4000,0.5000,1.7900,Enrolled,False,False,0.0525,Low,Nursing
1,7,1,9003,1,3,140.0000,1,3,19,2,10,140.0000,False,False,False,False,1,False,35,False,0,6,10,5,15.2000,0,1,6,9,1,11.0000,0,15.5000,2.8000,-4.0600,Dropout,True,True,0.8993,Medium,Agronomy
1,1,1,9670,1,1,110.0000,1,3,19,4,5,109.0000,False,False,False,True,1,True,19,False,0,6,7,6,13.1429,0,0,6,8,6,14.1667,0,15.5000,2.8000,-4.0600,Graduate,False,False,0.0154,Low,Advertising and Marketing Management
2,39,2,9147,1,1,133.1000,1,37,37,5,7,110.0000,False,False,False,True,1,False,43,False,0,5,14,0,0.0000,1,0,5,5,0,0.0000,0,9.4000,-0.8000,-3.1200,Dropout,True,True,0.9284,High,Management
1,17,5,9500,1,1,124.0000,1,3,38,2,1,119.8000,False,False,False,True,1,False,19,False,0,8,11,7,13.8671,0,0,8,11,7,13.8671,0,10.8000,1.4000,1.7400,Graduate,False,False,0.0400,Low,Nursing
1,39,1,9500,1,1,114.0000,1,37,37,9,9,130.0000,False,False,False,True,1,False,25,False,0,8,11,6,12.6750,0,0,8,11,6,12.6750,0,12.7000,3.7000,-1.7000,Graduate,False,False,0.1612,Low,Nursing
1,16,1,171,1,1,155.0000,1,1,3,5,10,167.3000,True,False,False,True,1,False,19,False,0,0,0,0,0.0000,0,0,0,0,0,0.0000,0,13.9000,-0.3000,0.7900,Graduate,False,False,0.2392,Medium,Animation and Multimedia Design
1,17,2,9853,1,1,114.0000,1,1,19,9,9,111.9000,True,False,False,True,1,True,20,False,0,6,6,6,12.0000,0,0,6,7,6,12.5000,0,7.6000,2.6000,0.3200,Enrolled,False,False,0.0331,Low,Basic Education
1,1,1,171,1,1,133.1000,1,38,37,5,5,136.0000,True,False,False,True,1,False,22,False,0,0,0,0,0.0000,0,0,0,0,0,0.0000,0,12.7000,3.7000,-1.7000,Dropout,True,True,0.5140,Medium,Animation and Multimedia Design
1,1,1,9254,1,1,125.0000,1,37,37,3,3,124.0000,False,False,False,True,1,True,19,False,0,6,7,6,11.0000,0,0,6,6,5,12.2000,0,11.1000,0.6000,2.0200,Dropout,True,False,0.0740,Low,Tourism
2,39,1,9991,0,1,120.0000,1,19,37,3,9,132.9000,False,False,False,True,1,False,32,False,0,5,11,4,10.7500,0,0,5,11,4,11.3333,0,13.9000,-0.3000,0.7900,Dropout,True,True,0.5029,Medium,Management (evening attendance)
2,39,1,9773,1,38,100.0000,1,37,37,9,7,154.0000,True,False,False,True,1,False,57,False,0,6,7,5,14.2000,0,0,6,6,6,14.1667,0,9.4000,-0.8000,-3.1200,Graduate,False,False,0.0492,Low,Journalism and Communication
1,1,1,9500,1,1,133.1000,1,1,19,3,5,115.0000,False,False,False,False,1,False,20,False,0,7,11,4,12.6000,0,0,7,7,4,11.5750,0,16.2000,0.3000,-0.9200,Dropout,True,True,0.9238,High,Nursing
1,39,1,9991,0,1,120.0000,1,1,1,5,5,96.0000,True,False,False,False,1,False,38,False,0,5,5,0,0.0000,0,0,5,5,0,0.0000,0,8.9000,1.4000,3.5100,Dropout,True,True,0.9659,High,Management (evening attendance)
2,39,1,9991,0,1,120.0000,1,37,3,9,3,168.2000,False,False,False,True,1,False,45,False,0,5,6,5,14.0000,0,0,5,6,5,14.1667,0,12.4000,0.5000,1.7900,Graduate,False,False,0.0786,Low,Management (evening attendance)
2,39,1,9773,1,1,110.0000,1,37,37,9,10,140.0000,False,False,True,False,1,False,43,False,0,6,16,2,10.0000,0,0,6,12,4,12.2500,0,10.8000,1.4000,1.7400,Dropout,True,True,0.9833,High,Journalism and Communication
1,17,4,9070,1,1,144.0000,1,38,1,9,9,137.4000,True,False,False,True,1,False,19,False,0,6,6,6,13.8333,0,0,6,8,6,13.1250,0,10.8000,1.4000,1.7400,Graduate,False,False,0.0592,Low,Communication Design
2,39,1,9991,0,19,133.1000,1,19,19,4,4,150.0000,False,False,False,False,1,False,49,False,0,5,8,2,11.0000,0,0,5,5,1,11.0000,0,15.5000,2.8000,-4.0600,Dropout,True,True,0.9872,High,Management (evening attendance)
2,39,1,9500,1,19,133.1000,1,37,38,9,7,100.5000,True,False,False,True,1,False,43,False,0,8,8,7,11.6357,0,0,8,8,7,11.6357,0,10.8000,1.4000,1.7400,Enrolled,False,False,0.0775,Low,Nursing
1,39,1,8014,0,1,133.1000,1,37,38,9,9,148.5000,False,False,False,True,1,False,34,False,0,6,6,4,12.2500,0,0,5,5,0,0.0000,0,11.1000,0.6000,2.0200,Dropout,True,True,0.9300,High,Social Service (evening attendance)
1,17,5,9119,1,1,138.0000,1,19,19,5,5,123.3000,True,False,True,True,1,False,18,False,0,5,9,4,12.5000,0,0,5,11,5,11.2857,0,12.4000,0.5000,1.7900,Enrolled,False,False,0.3113,Medium,Informatics Engineering
2,39,1,9991,0,1,120.0000,1,38,38,1,4,138.7000,False,False,False,True,1,False,43,False,0,5,5,5,13.8000,0,0,5,6,5,13.6667,0,10.8000,1.4000,1.7400,Graduate,False,False,0.1461,Low,Management (evening attendance)
1,1,2,9254,1,1,120.0000,1,19,1,9,8,117.2000,False,False,False,True,1,False,21,False,0,6,8,3,12.0000,0,0,6,9,1,11.0000,0,15.5000,2.8000,-4.0600,Dropout,True,True,0.8635,Medium,Tourism
2,39,1,9991,0,1,160.0000,1,34,34,99,99,114.3000,False,False,False,True,1,False,40,False,0,5,9,3,11.0000,0,0,5,8,4,12.5000,1,7.6000,2.6000,0.3200,Enrolled,False,False,0.3646,Medium,Management (evening attendance)
1,17,1,9670,1,1,134.0000,1,19,37,5,5,125.3000,True,False,False,True,1,True,19,False,0,6,7,4,13.7500,0,0,6,10,6,11.5556,0,10.8000,1.4000,1.7400,Graduate,False,False,0.1211,Low,Advertising and Marketing Management
1,1,1,9254,1,1,133.1000,1,37,37,1,1,97.0000,False,False,False,True,1,False,27,False,0,6,6,6,10.6667,0,0,6,8,4,11.2500,0,10.8000,1.4000,1.7400,Enrolled,False,False,0.1976,Low,Tourism
2,42,1,9556,1,1,110.0000,1,37,37,9,6,140.0000,False,False,False,True,1,False,43,False,0,7,7,0,0.0000,0,0,8,13,2,13.1500,0,16.2000,0.3000,-0.9200,Dropout,True,True,0.8775,Medium,Oral Hygiene
1,43,1,9991,0,1,130.0000,1,37,37,9,9,124.0000,False,False,False,True,1,False,31,False,1,5,6,5,13.8333,0,0,5,7,5,15.4000,0,9.4000,-0.8000,-3.1200,Graduate,False,False,0.0712,Low,Management (evening attendance)
1,44,1,9003,1,39,140.0000,1,38,1,134,134,140.0000,True,False,True,True,1,False,26,False,0,6,6,0,0.0000,0,0,6,7,0,0.0000,0,8.9000,1.4000,3.5100,Enrolled,False,False,0.2622,Medium,Agronomy
1,39,1,9991,0,1,150.0000,1,37,38,175,103,127.0000,False,False,False,True,1,False,34,False,0,5,5,5,15.8000,0,0,5,5,5,16.8000,0,8.9000,1.4000,3.5100,Graduate,False,False,0.0443,Low,Management (evening attendance)
4,43,1,9500,1,19,100.0000,1,34,34,0,0,110.0000,False,False,False,True,1,False,30,False,11,14,26,12,12.5261,1,11,14,26,12,12.5261,1,7.6000,2.6000,0.3200,Graduate,False,False,0.0929,Low,Nursing
2,39,1,9500,1,19,133.1000,1,38,38,7,8,170.0000,False,False,False,True,1,False,36,False,0,7,9,6,12.7833,0,0,8,11,0,0.0000,0,16.2000,0.3000,-0.9200,Dropout,True,True,0.9171,High,Nursing
1,7,1,9991,0,3,120.0000,1,37,37,6,7,120.0000,False,False,True,False,1,False,46,False,0,5,5,0,0.0000,0,0,5,5,1,10.0000,0,11.1000,0.6000,2.0200,Dropout,True,True,0.9872,High,Management (evening attendance)
1,17,1,9085,1,1,133.1000,1,1,19,5,9,130.0000,False,False,False,True,1,False,22,False,0,5,8,3,13.0000,0,0,5,8,3,10.6667,0,7.6000,2.6000,0.3200,Graduate,False,False,0.2008,Low,Veterinary Nursing
1,7,1,9003,1,3,130.0000,1,1,19,5,9,130.0000,False,False,False,True,1,False,27,False,0,6,8,0,0.0000,0,0,6,10,0,0.0000,0,16.2000,0.3000,-0.9200,Dropout,True,True,0.9540,High,Agronomy
